year,month,syndrome,age_group,ed_type,relative_cases_avg,relative_cases_7day_ma_avg,expected_value_avg,expected_lowerbound_avg,expected_upperbound_avg,ed_count_sum
2021,6,SARI,20-39,all,0.07383333333333333,0.04497619047619043,0.23898142390950078,0.0,0.7524038545461923,210
2021,6,SARI,20-39,central,0.07383333333333333,0.04497619047619043,0.23898142390950078,0.0,0.7524038545461923,210
2021,6,SARI,40-59,all,0.3015,0.36974761904761916,0.5293349446972242,0.058030332751642565,1.2480732684727087,210
2021,6,SARI,40-59,central,0.3015,0.36974761904761916,0.5293349446972242,0.058030332751642565,1.2480732684727087,210
2021,6,SARI,5-9,all,0.0,0.15872380952380935,0.41950886067852783,0.020078007348566226,1.0712474683624025,152
2021,6,SARI,5-9,central,0.0,0.15872380952380935,0.3310041023788449,0.0010288886598803766,0.9216170615421642,152
2021,6,SARI,60-79,all,1.2549,1.407757142857143,1.4477611567050415,0.5642420635725536,2.5711658043355654,210
2021,6,SARI,60-79,central,1.2549,1.407757142857143,1.4477611567050415,0.5642420635725536,2.5711658043355654,210
2021,6,SARI,80+,all,1.8134666666666668,1.8777714285714286,1.9270966988894336,0.8857686043055799,3.207514310852943,210
2021,6,SARI,80+,central,1.8134666666666668,1.8777714285714286,1.9270966988894336,0.8857686043055799,3.207514310852943,210
2021,7,ARI,0-4,all,14.875,14.669322580645154,12.205400481579854,9.381755606295638,15.266389542901491,416
2021,7,ARI,0-4,central,14.875,14.669322580645154,11.228415858011076,8.52542621287412,14.168755098766024,416
2021,7,ARI,00+,all,5.434870967741936,5.446304147465438,5.31943629279596,3.5006413427707987,7.37552323847026,558
2021,7,ARI,00+,central,5.434870967741936,5.446304147465438,5.136766116926391,3.351717790804708,7.1591394054445,558
2021,7,ARI,10-14,all,1.9443870967741934,1.9185622119815677,2.996213854025189,1.6621956928197201,4.568973489274295,410
2021,7,ARI,10-14,central,1.9443870967741934,1.9185622119815677,2.5822277053021154,1.3535551457978707,4.049877447582722,410
2021,7,ARI,15-19,all,2.7997741935483873,2.935571428571429,3.5126558305021143,2.0584035455359504,5.2049575714067,519
2021,7,ARI,15-19,central,2.7997741935483873,2.935571428571429,3.3597845887226816,1.9404889914724575,5.017180134027541,519
2021,7,ARI,20-39,all,2.885774193548387,2.854700460829493,3.3114547490944055,1.9041373827549752,4.956623217253165,558
